Country,Commodity,Attribute,Version,Unit,Year,Value
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T dry matter,2004,188.568340660053
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T dry matter,2005,101.576493948338
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T dry matter,2006,60.1663142881636
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T dry matter,2007,49.3685030430986
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T dry matter,2008,103.262072866508
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T dry matter,2009,63.054496238885
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T dry matter,2010,80.0491987128375
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T dry matter,2011,56.8331788955881
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T dry matter,2012,60.8322395035732
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T dry matter,2013,69.0738482905285
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T dry matter,2014,53.3593726881919
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2000,115.106308717703
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2001,221.007637472628
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2002,145.898368027671
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2003,122.746906756951
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2004,214.28220532256
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2005,115.427834048046
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2006,68.3708117213248
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2007,56.1005716217587
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2008,117.343264592962
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2009,71.6528366513052
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2010,90.9649985373153
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2011,64.5831578358956
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2012,69.1275448753034
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2013,78.4930094504019
Bulgaria,Oats,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2014,60.635650797312
Bulgaria,Oats,Harvested Area,Version 4,1000 HA,2000,40.605
Bulgaria,Oats,Harvested Area,Version 4,1000 HA,2001,52.726
Bulgaria,Oats,Harvested Area,Version 4,1000 HA,2002,41.025
Bulgaria,Oats,Harvested Area,Version 4,1000 HA,2003,37.615
Bulgaria,Oats,Harvested Area,Version 4,1000 HA,2004,43.002
Bulgaria,Oats,Harvested Area,Version 4,1000 HA,2005,30.571
Bulgaria,Oats,Harvested Area,Version 4,1000 HA,2006,16.446
Bulgaria,Oats,Harvested Area,Version 4,1000 HA,2007,21.913
Bulgaria,Oats,Harvested Area,Version 4,1000 HA,2008,24.868
Bulgaria,Oats,Harvested Area,Version 4,1000 HA,2009,19.996
Bulgaria,Oats,Harvested Area,Version 4,1000 HA,2010,23
Bulgaria,Oats,Harvested Area,Version 4,1000 HA,2011,14.794
Bulgaria,Oats,Harvested Area,Version 4,1000 HA,2012,16.64
Bulgaria,Oats,Harvested Area,Version 4,1000 HA,2013,17.891
Bulgaria,Oats,Harvested Area,Version 4,1000 HA,2014,14.886
Bulgaria,Oats,Production,Version 4,1000 T cellulose dry matter,2000,0.2645043561908
Bulgaria,Oats,Production,Version 4,1000 T cellulose dry matter,2001,0.55574996048
Bulgaria,Oats,Production,Version 4,1000 T cellulose dry matter,2002,0.351253100022
Bulgaria,Oats,Production,Version 4,1000 T cellulose dry matter,2003,0.2898731043868
Bulgaria,Oats,Production,Version 4,1000 T cellulose dry matter,2004,0.5708587094056
Bulgaria,Oats,Production,Version 4,1000 T cellulose dry matter,2005,0.2820262299448
Bulgaria,Oats,Production,Version 4,1000 T cellulose dry matter,2006,0.1715118628036
Bulgaria,Oats,Production,Version 4,1000 T cellulose dry matter,2007,0.1267424909872
Bulgaria,Oats,Production,Version 4,1000 T cellulose dry matter,2008,0.3065006032044
Bulgaria,Oats,Production,Version 4,1000 T cellulose dry matter,2009,0.1728168627108
Bulgaria,Oats,Production,Version 4,1000 T cellulose dry matter,2010,0.224999984
Bulgaria,Oats,Production,Version 4,1000 T cellulose dry matter,2011,0.164418738308
Bulgaria,Oats,Production,Version 4,1000 T cellulose dry matter,2012,0.1733737376712
Bulgaria,Oats,Production,Version 4,1000 T cellulose dry matter,2013,0.2001431107676
Bulgaria,Oats,Production,Version 4,1000 T cellulose dry matter,2014,0.1512168642468
Bulgaria,Oats,Production,Version 4,1000 T dry matter,2000,41.38024
Bulgaria,Oats,Production,Version 4,1000 T dry matter,2001,86.944
Bulgaria,Oats,Production,Version 4,1000 T dry matter,2002,54.9516
Bulgaria,Oats,Production,Version 4,1000 T dry matter,2003,45.34904
Bulgaria,Oats,Production,Version 4,1000 T dry matter,2004,89.30768
Bulgaria,Oats,Production,Version 4,1000 T dry matter,2005,44.12144
Bulgaria,Oats,Production,Version 4,1000 T dry matter,2006,26.83208
Bulgaria,Oats,Production,Version 4,1000 T dry matter,2007,19.82816
Bulgaria,Oats,Production,Version 4,1000 T dry matter,2008,47.95032
Bulgaria,Oats,Production,Version 4,1000 T dry matter,2009,27.03624
Bulgaria,Oats,Production,Version 4,1000 T dry matter,2010,35.2
Bulgaria,Oats,Production,Version 4,1000 T dry matter,2011,25.7224
Bulgaria,Oats,Production,Version 4,1000 T dry matter,2012,27.12336
Bulgaria,Oats,Production,Version 4,1000 T dry matter,2013,31.31128
Bulgaria,Oats,Production,Version 4,1000 T dry matter,2014,23.65704
Bulgaria,Oats,Production,Version 4,1000 T fat dry matter,2000,3.52672501128552
Bulgaria,Oats,Production,Version 4,1000 T fat dry matter,2001,7.410000023712
Bulgaria,Oats,Production,Version 4,1000 T fat dry matter,2002,4.6833750149868
Bulgaria,Oats,Production,Version 4,1000 T fat dry matter,2003,3.86497501236792
Bulgaria,Oats,Production,Version 4,1000 T fat dry matter,2004,7.61145002435664
Bulgaria,Oats,Production,Version 4,1000 T fat dry matter,2005,3.76035001203312
Bulgaria,Oats,Production,Version 4,1000 T fat dry matter,2006,2.28682500731784
Bulgaria,Oats,Production,Version 4,1000 T fat dry matter,2007,1.68990000540768
Bulgaria,Oats,Production,Version 4,1000 T fat dry matter,2008,4.08667501307736
Bulgaria,Oats,Production,Version 4,1000 T fat dry matter,2009,2.30422500737352
Bulgaria,Oats,Production,Version 4,1000 T fat dry matter,2010,3.0000000096
Bulgaria,Oats,Production,Version 4,1000 T fat dry matter,2011,2.1922500070152
Bulgaria,Oats,Production,Version 4,1000 T fat dry matter,2012,2.31165000739728
Bulgaria,Oats,Production,Version 4,1000 T fat dry matter,2013,2.66857500853944
Bulgaria,Oats,Production,Version 4,1000 T fat dry matter,2014,2.01622500645192
Bulgaria,Oats,Production,Version 4,1000 T fresh matter,2000,47.023
Bulgaria,Oats,Production,Version 4,1000 T fresh matter,2001,98.8
Bulgaria,Oats,Production,Version 4,1000 T fresh matter,2002,62.445
Bulgaria,Oats,Production,Version 4,1000 T fresh matter,2003,51.533
Bulgaria,Oats,Production,Version 4,1000 T fresh matter,2004,101.486
Bulgaria,Oats,Production,Version 4,1000 T fresh matter,2005,50.138
Bulgaria,Oats,Production,Version 4,1000 T fresh matter,2006,30.491
Bulgaria,Oats,Production,Version 4,1000 T fresh matter,2007,22.532
Bulgaria,Oats,Production,Version 4,1000 T fresh matter,2008,54.489
Bulgaria,Oats,Production,Version 4,1000 T fresh matter,2009,30.723
Bulgaria,Oats,Production,Version 4,1000 T fresh matter,2010,40
Bulgaria,Oats,Production,Version 4,1000 T fresh matter,2011,29.23
Bulgaria,Oats,Production,Version 4,1000 T fresh matter,2012,30.822
Bulgaria,Oats,Production,Version 4,1000 T fresh matter,2013,35.581
Bulgaria,Oats,Production,Version 4,1000 T fresh matter,2014,26.883
Bulgaria,Oats,Production,Version 4,1000 T other components dry matter,2000,0.2645043561908
Bulgaria,Oats,Production,Version 4,1000 T other components dry matter,2001,0.55574996048
Bulgaria,Oats,Production,Version 4,1000 T other components dry matter,2002,0.351253100022
Bulgaria,Oats,Production,Version 4,1000 T other components dry matter,2003,0.2898731043868
Bulgaria,Oats,Production,Version 4,1000 T other components dry matter,2004,0.5708587094056
Bulgaria,Oats,Production,Version 4,1000 T other components dry matter,2005,0.2820262299448
Bulgaria,Oats,Production,Version 4,1000 T other components dry matter,2006,0.1715118628036
Bulgaria,Oats,Production,Version 4,1000 T other components dry matter,2007,0.1267424909872
Bulgaria,Oats,Production,Version 4,1000 T other components dry matter,2008,0.3065006032044
Bulgaria,Oats,Production,Version 4,1000 T other components dry matter,2009,0.1728168627108
Bulgaria,Oats,Production,Version 4,1000 T other components dry matter,2010,0.224999984
Bulgaria,Oats,Production,Version 4,1000 T other components dry matter,2011,0.164418738308
Bulgaria,Oats,Production,Version 4,1000 T other components dry matter,2012,0.1733737376712
Bulgaria,Oats,Production,Version 4,1000 T other components dry matter,2013,0.2001431107676
Bulgaria,Oats,Production,Version 4,1000 T other components dry matter,2014,0.1512168642468
Bulgaria,Oats,Production,Version 4,1000 T protein dry matter,2000,6.11299001128552
Bulgaria,Oats,Production,Version 4,1000 T protein dry matter,2001,12.844000023712
Bulgaria,Oats,Production,Version 4,1000 T protein dry matter,2002,8.1178500149868
Bulgaria,Oats,Production,Version 4,1000 T protein dry matter,2003,6.69929001236792
Bulgaria,Oats,Production,Version 4,1000 T protein dry matter,2004,13.1931800243566
Bulgaria,Oats,Production,Version 4,1000 T protein dry matter,2005,6.51794001203312
Bulgaria,Oats,Production,Version 4,1000 T protein dry matter,2006,3.96383000731784
Bulgaria,Oats,Production,Version 4,1000 T protein dry matter,2007,2.92916000540768
Bulgaria,Oats,Production,Version 4,1000 T protein dry matter,2008,7.08357001307736
Bulgaria,Oats,Production,Version 4,1000 T protein dry matter,2009,3.99399000737352
Bulgaria,Oats,Production,Version 4,1000 T protein dry matter,2010,5.2000000096
Bulgaria,Oats,Production,Version 4,1000 T protein dry matter,2011,3.7999000070152
Bulgaria,Oats,Production,Version 4,1000 T protein dry matter,2012,4.00686000739728
Bulgaria,Oats,Production,Version 4,1000 T protein dry matter,2013,4.62553000853944
Bulgaria,Oats,Production,Version 4,1000 T protein dry matter,2014,3.49479000645192
Bulgaria,Oats,Production,Version 4,1000 T sugar and starch dry matter,2000,31.2115162650474
Bulgaria,Oats,Production,Version 4,1000 T sugar and starch dry matter,2001,65.578500031616
Bulgaria,Oats,Production,Version 4,1000 T sugar and starch dry matter,2002,41.4478687699824
Bulgaria,Oats,Production,Version 4,1000 T sugar and starch dry matter,2003,34.2050287664906
Bulgaria,Oats,Production,Version 4,1000 T sugar and starch dry matter,2004,67.3613325324755
Bulgaria,Oats,Production,Version 4,1000 T sugar and starch dry matter,2005,33.2790975160442
Bulgaria,Oats,Production,Version 4,1000 T sugar and starch dry matter,2006,20.2384012597571
Bulgaria,Oats,Production,Version 4,1000 T sugar and starch dry matter,2007,14.9556150072102
Bulgaria,Oats,Production,Version 4,1000 T sugar and starch dry matter,2008,36.1670737674365
Bulgaria,Oats,Production,Version 4,1000 T sugar and starch dry matter,2009,20.3923912598314
Bulgaria,Oats,Production,Version 4,1000 T sugar and starch dry matter,2010,26.5500000128
Bulgaria,Oats,Production,Version 4,1000 T sugar and starch dry matter,2011,19.4014125093536
Bulgaria,Oats,Production,Version 4,1000 T sugar and starch dry matter,2012,20.458102509863
Bulgaria,Oats,Production,Version 4,1000 T sugar and starch dry matter,2013,23.6168887613859
Bulgaria,Oats,Production,Version 4,1000 T sugar and starch dry matter,2014,17.8435912586026
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2000,35.7437380628276
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2001,64.1590111819566
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2002,43.8130185859883
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2003,37.3873016896111
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2004,59.218008661742
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2005,34.2771637964257
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2006,19.8869011686145
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2007,17.6235001344919
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2008,32.9984892095803
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2009,21.4881646281957
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2010,26.7566249557347
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2011,18.5604084709857
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2012,20.1104114079746
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2013,22.5288055775737
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2014,17.7201415339243
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T dry matter,2000,44.9349837560766
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T dry matter,2001,80.6570407759128
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T dry matter,2002,55.0792228643504
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T dry matter,2003,47.0011784313215
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T dry matter,2004,74.4454954600532
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T dry matter,2005,43.0912904483381
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T dry matter,2006,25.0006756881636
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T dry matter,2007,22.1552572430986
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T dry matter,2008,41.4838146665076
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T dry matter,2009,27.013692138885
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T dry matter,2010,33.6368990128375
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T dry matter,2011,23.3330841955881
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T dry matter,2012,25.2816596035732
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T dry matter,2013,28.3219261905284
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T dry matter,2014,22.2767494881919
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fat dry matter,2000,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fat dry matter,2001,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fat dry matter,2002,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fat dry matter,2003,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fat dry matter,2004,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fat dry matter,2005,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fat dry matter,2006,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fat dry matter,2007,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fat dry matter,2008,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fat dry matter,2009,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fat dry matter,2010,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fat dry matter,2011,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fat dry matter,2012,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fat dry matter,2013,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fat dry matter,2014,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fresh matter,2000,51.0624815177028
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fresh matter,2001,91.6557280726281
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fresh matter,2002,62.5900260276709
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fresh matter,2003,53.4104300569513
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fresh matter,2004,84.5971540225601
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fresh matter,2005,48.9673755480458
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fresh matter,2006,28.4098588213248
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fresh matter,2007,25.1764287217587
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fresh matter,2008,47.1406984929624
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fresh matter,2009,30.6973774513052
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fresh matter,2010,38.2237489373153
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fresh matter,2011,26.5148683358956
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fresh matter,2012,28.7291586753034
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fresh matter,2013,32.1840070504019
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T fresh matter,2014,25.314488097312
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T other components dry matter,2000,9.19124559324899
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T other components dry matter,2001,16.4980297939561
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T other components dry matter,2002,11.2662042783621
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T other components dry matter,2003,9.61387624171043
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T other components dry matter,2004,15.2274869983112
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T other components dry matter,2005,8.81412715191235
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T other components dry matter,2006,5.11377411954902
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T other components dry matter,2007,4.53175690860669
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T other components dry matter,2008,8.48532465692736
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T other components dry matter,2009,5.52552761068932
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T other components dry matter,2010,6.88027475710275
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T other components dry matter,2011,4.77267642460247
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T other components dry matter,2012,5.17124809559854
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T other components dry matter,2013,5.79312071295471
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T other components dry matter,2014,4.55660715426759
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T protein dry matter,2000,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T protein dry matter,2001,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T protein dry matter,2002,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T protein dry matter,2003,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T protein dry matter,2004,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T protein dry matter,2005,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T protein dry matter,2006,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T protein dry matter,2007,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T protein dry matter,2008,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T protein dry matter,2009,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T protein dry matter,2010,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T protein dry matter,2011,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T protein dry matter,2012,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T protein dry matter,2013,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T protein dry matter,2014,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2000,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2001,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2002,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2003,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2004,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2005,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2006,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2007,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2008,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2009,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2010,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2011,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2012,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2013,0
Bulgaria,Oats,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2014,0
Bulgaria,Oats,Yield,Version 4,T/HA dry matter,2000,1.01909223002094
Bulgaria,Oats,Yield,Version 4,T/HA dry matter,2001,1.6489777339453
Bulgaria,Oats,Yield,Version 4,T/HA dry matter,2002,1.33946617915905
Bulgaria,Oats,Yield,Version 4,T/HA dry matter,2003,1.20561052771501
Bulgaria,Oats,Yield,Version 4,T/HA dry matter,2004,2.0768261941305
Bulgaria,Oats,Yield,Version 4,T/HA dry matter,2005,1.44324490530241
Bulgaria,Oats,Yield,Version 4,T/HA dry matter,2006,1.63152620698042
Bulgaria,Oats,Yield,Version 4,T/HA dry matter,2007,0.904858303290287
Bulgaria,Oats,Yield,Version 4,T/HA dry matter,2008,1.9281936625382
Bulgaria,Oats,Yield,Version 4,T/HA dry matter,2009,1.35208241648329
Bulgaria,Oats,Yield,Version 4,T/HA dry matter,2010,1.5304347826087
Bulgaria,Oats,Yield,Version 4,T/HA dry matter,2011,1.7387048803569
Bulgaria,Oats,Yield,Version 4,T/HA dry matter,2012,1.63000961538461
Bulgaria,Oats,Yield,Version 4,T/HA dry matter,2013,1.7501134648706
Bulgaria,Oats,Yield,Version 4,T/HA dry matter,2014,1.58921402660218
Bulgaria,Oats,Yield,Version 4,T/HA fresh matter,2000,1.15805935229652
Bulgaria,Oats,Yield,Version 4,T/HA fresh matter,2001,1.87383833402875
Bulgaria,Oats,Yield,Version 4,T/HA fresh matter,2002,1.52212065813528
Bulgaria,Oats,Yield,Version 4,T/HA fresh matter,2003,1.37001196331251
Bulgaria,Oats,Yield,Version 4,T/HA fresh matter,2004,2.36002976605739
Bulgaria,Oats,Yield,Version 4,T/HA fresh matter,2005,1.64005102875274
Bulgaria,Oats,Yield,Version 4,T/HA fresh matter,2006,1.85400705338684
Bulgaria,Oats,Yield,Version 4,T/HA fresh matter,2007,1.02824807192078
Bulgaria,Oats,Yield,Version 4,T/HA fresh matter,2008,2.19112916197523
Bulgaria,Oats,Yield,Version 4,T/HA fresh matter,2009,1.53645729145829
Bulgaria,Oats,Yield,Version 4,T/HA fresh matter,2010,1.73913043478261
Bulgaria,Oats,Yield,Version 4,T/HA fresh matter,2011,1.97580100040557
Bulgaria,Oats,Yield,Version 4,T/HA fresh matter,2012,1.85228365384615
Bulgaria,Oats,Yield,Version 4,T/HA fresh matter,2013,1.98876530098932
Bulgaria,Oats,Yield,Version 4,T/HA fresh matter,2014,1.80592503022975
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T dry matter,2000,1.81288726473119
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T dry matter,2001,1.70308188374447
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T dry matter,2002,1.27285359258498
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T dry matter,2003,1.38904527149596
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T dry matter,2004,1.66804443690374
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T dry matter,2005,0.711873439149115
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T dry matter,2006,1.64461793576351
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T dry matter,2007,1.06843868965764
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T dry matter,2008,1.09344913952796
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T dry matter,2009,1.06136378485462
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T dry matter,2010,1.08377938056466
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T dry matter,2011,0.978850542430696
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T dry matter,2012,1.02998231067191
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T dry matter,2013,1.04533962245679
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2000,18.1288726473119
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2001,17.0308188374447
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2002,12.7285359258498
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2003,13.8904527149596
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2004,16.6804443690374
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2005,7.11873439149115
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2006,16.4461793576351
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2007,10.6843868965764
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2008,10.9344913952796
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2009,10.6136378485462
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2010,10.8377938056466
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2011,9.78850542430696
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2012,10.2998231067191
Bulgaria,"Onions (inc. shallots), green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2013,10.4533962245679
Bulgaria,"Onions (inc. shallots), green",Harvested Area,Version 4,1000 HA,2000,1.1
Bulgaria,"Onions (inc. shallots), green",Harvested Area,Version 4,1000 HA,2001,1.1
Bulgaria,"Onions (inc. shallots), green",Harvested Area,Version 4,1000 HA,2002,0.821
